parameter,sparsity,top1,top5,loss
conv_4.model.1.conv_dw.conv.weight,0.6000000000000001,0.0380835,0,0
conv_4.model.1.conv_dw.conv.weight,0.7000000000000001,0.006707,0,0
conv_4.model.1.conv_dw.conv.weight,0.8,0.0011564,0,0
conv_4.model.1.conv_dw.conv.weight,0.9,0.0003469,0,0
conv_4.model.1.project.conv.weight,0.0,0.866862,0,0
conv_4.model.1.project.conv.weight,0.1,0.8612728,0,0
conv_4.model.1.project.conv.weight,0.2,0.848861,0,0
conv_4.model.1.project.conv.weight,0.30000000000000004,0.8376055,0,0
conv_4.model.1.project.conv.weight,0.4,0.6998034,0,0
conv_4.model.1.project.conv.weight,0.5,0.009598,0,0
conv_4.model.1.project.conv.weight,0.6000000000000001,0.0021971,0,0
conv_4.model.1.project.conv.weight,0.7000000000000001,0.0003084,0,0
conv_4.model.1.project.conv.weight,0.8,0.0003084,0,0
conv_4.model.1.project.conv.weight,0.9,0.0002313,0,0
conv_4.model.2.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.2.conv.conv.weight,0.1,0.0002313,0,0
conv_4.model.2.conv.conv.weight,0.2,0.0001542,0,0
conv_4.model.2.conv.conv.weight,0.30000000000000004,0.0001542,0,0
conv_4.model.2.conv.conv.weight,0.4,0.0001542,0,0
conv_4.model.2.conv.conv.weight,0.5,0.0001542,0,0
conv_4.model.2.conv.conv.weight,0.6000000000000001,0.0002313,0,0
conv_4.model.2.conv.conv.weight,0.7000000000000001,0.0001927,0,0
conv_4.model.2.conv.conv.weight,0.8,0.0001542,0,0
conv_4.model.2.conv.conv.weight,0.9,0.0001927,0,0
conv_4.model.2.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.2.conv_dw.conv.weight,0.1,0.0002313,0,0
conv_4.model.2.conv_dw.conv.weight,0.2,0.0002313,0,0
conv_4.model.2.conv_dw.conv.weight,0.30000000000000004,0.0002313,0,0
conv_4.model.2.conv_dw.conv.weight,0.4,0.0002698,0,0
conv_4.model.2.conv_dw.conv.weight,0.5,0.0002698,0,0
conv_4.model.2.conv_dw.conv.weight,0.6000000000000001,0.0002313,0,0
conv_4.model.2.conv_dw.conv.weight,0.7000000000000001,0.0002313,0,0
conv_4.model.2.conv_dw.conv.weight,0.8,0.0001927,0,0
conv_4.model.2.conv_dw.conv.weight,0.9,0.0002698,0,0
conv_4.model.2.project.conv.weight,0.0,0.866862,0,0
conv_4.model.2.project.conv.weight,0.1,0.864819,0,0
conv_4.model.2.project.conv.weight,0.2,0.8598851,0,0
conv_4.model.2.project.conv.weight,0.30000000000000004,0.8017962,0,0
conv_4.model.2.project.conv.weight,0.4,0.6977605,0,0
conv_4.model.2.project.conv.weight,0.5,0.1619319,0,0
conv_4.model.2.project.conv.weight,0.6000000000000001,0.0003084,0,0
conv_4.model.2.project.conv.weight,0.7000000000000001,0.0001927,0,0
conv_4.model.2.project.conv.weight,0.8,0.0001927,0,0
conv_4.model.2.project.conv.weight,0.9,0.0001156,0,0
conv_4.model.3.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.3.conv.conv.weight,0.1,0.0415526,0,0
conv_4.model.3.conv.conv.weight,0.2,0.0009637,0,0
conv_4.model.3.conv.conv.weight,0.30000000000000004,0.0003084,0,0
conv_4.model.3.conv.conv.weight,0.4,0.0003084,0,0
conv_4.model.3.conv.conv.weight,0.5,0.0001927,0,0
conv_4.model.3.conv.conv.weight,0.6000000000000001,0.0002313,0,0
conv_4.model.3.conv.conv.weight,0.7000000000000001,0.0001927,0,0
conv_4.model.3.conv.conv.weight,0.8,0.0001927,0,0
conv_4.model.3.conv.conv.weight,0.9,0.0003084,0,0
conv_4.model.3.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.3.conv_dw.conv.weight,0.1,0.8586517,0,0
conv_4.model.3.conv_dw.conv.weight,0.2,0.0002698,0,0
conv_4.model.3.conv_dw.conv.weight,0.30000000000000004,0.0002698,0,0
conv_4.model.3.conv_dw.conv.weight,0.4,0.0002313,0,0
conv_4.model.3.conv_dw.conv.weight,0.5,0.0001927,0,0
conv_4.model.3.conv_dw.conv.weight,0.6000000000000001,0.0001927,0,0
conv_4.model.3.conv_dw.conv.weight,0.7000000000000001,0.0002698,0,0
conv_4.model.3.conv_dw.conv.weight,0.8,0.0003084,0,0
conv_4.model.3.conv_dw.conv.weight,0.9,0.0003084,0,0
conv_4.model.3.project.conv.weight,0.0,0.866862,0,0
conv_4.model.3.project.conv.weight,0.1,0.8305901,0,0
conv_4.model.3.project.conv.weight,0.2,0.8086189,0,0
conv_4.model.3.project.conv.weight,0.30000000000000004,0.5746059,0,0
conv_4.model.3.project.conv.weight,0.4,0.0521143,0,0
conv_4.model.3.project.conv.weight,0.5,0.1969317,0,0
conv_4.model.3.project.conv.weight,0.6000000000000001,0.3241337,0,0
conv_4.model.3.project.conv.weight,0.7000000000000001,0.3106811,0,0
conv_4.model.3.project.conv.weight,0.8,0.0062059,0,0
conv_4.model.3.project.conv.weight,0.9,0.0045484,0,0
conv_4.model.4.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.4.conv.conv.weight,0.1,0.8630845,0,0
conv_4.model.4.conv.conv.weight,0.2,0.8432332,0,0
conv_4.model.4.conv.conv.weight,0.30000000000000004,0.8397256,0,0
conv_4.model.4.conv.conv.weight,0.4,0.8054581,0,0
conv_4.model.4.conv.conv.weight,0.5,0.7314112,0,0
conv_4.model.4.conv.conv.weight,0.6000000000000001,0.7638284,0,0
conv_4.model.4.conv.conv.weight,0.7000000000000001,0.7619011,0,0
conv_4.model.4.conv.conv.weight,0.8,0.7625949,0,0
conv_4.model.4.conv.conv.weight,0.9,0.2178237,0,0
conv_4.model.4.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.4.conv_dw.conv.weight,0.1,0.8636241,0,0
conv_4.model.4.conv_dw.conv.weight,0.2,0.8603477,0,0
conv_4.model.4.conv_dw.conv.weight,0.30000000000000004,0.8105847,0,0
conv_4.model.4.conv_dw.conv.weight,0.4,0.7429364,0,0
conv_4.model.4.conv_dw.conv.weight,0.5,0.7064333,0,0
conv_4.model.4.conv_dw.conv.weight,0.6000000000000001,0.6917087,0,0
conv_4.model.4.conv_dw.conv.weight,0.7000000000000001,0.5293914,0,0
conv_4.model.4.conv_dw.conv.weight,0.8,0.5682072,0,0
conv_4.model.4.conv_dw.conv.weight,0.9,0.4622056,0,0
conv_4.model.4.project.conv.weight,0.0,0.866862,0,0
conv_4.model.4.project.conv.weight,0.1,0.8639325,0,0
conv_4.model.4.project.conv.weight,0.2,0.8485141,0,0
conv_4.model.4.project.conv.weight,0.30000000000000004,0.8393786,0,0
conv_4.model.4.project.conv.weight,0.4,0.8278534,0,0
conv_4.model.4.project.conv.weight,0.5,0.8156343,0,0
conv_4.model.4.project.conv.weight,0.6000000000000001,0.7733493,0,0
conv_4.model.4.project.conv.weight,0.7000000000000001,0.6759049,0,0
conv_4.model.4.project.conv.weight,0.8,0.380064,0,0
conv_4.model.4.project.conv.weight,0.9,0.0057048,0,0
conv_4.model.5.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.5.conv.conv.weight,0.1,0.8624292,0,0
conv_4.model.5.conv.conv.weight,0.2,0.854296,0,0
conv_4.model.5.conv.conv.weight,0.30000000000000004,0.8481671,0,0
conv_4.model.5.conv.conv.weight,0.4,0.84597,0,0
conv_4.model.5.conv.conv.weight,0.5,0.8409976,0,0
conv_4.model.5.conv.conv.weight,0.6000000000000001,0.815827,0,0
conv_4.model.5.conv.conv.weight,0.7000000000000001,0.7984427,0,0
conv_4.model.5.conv.conv.weight,0.8,0.7725398,0,0
conv_4.model.5.conv.conv.weight,0.9,0.6985699,0,0
conv_4.model.5.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.5.conv_dw.conv.weight,0.1,0.8663223,0,0
conv_4.model.5.conv_dw.conv.weight,0.2,0.8553752,0,0
conv_4.model.5.conv_dw.conv.weight,0.30000000000000004,0.8410747,0,0
conv_4.model.5.conv_dw.conv.weight,0.4,0.8324018,0,0
conv_4.model.5.conv_dw.conv.weight,0.5,0.8294338,0,0
conv_4.model.5.conv_dw.conv.weight,0.6000000000000001,0.7893459,0,0
conv_4.model.5.conv_dw.conv.weight,0.7000000000000001,0.49682,0,0
conv_4.model.5.conv_dw.conv.weight,0.8,0.3501137,0,0
conv_4.model.5.conv_dw.conv.weight,0.9,0.3263693,0,0
conv_4.model.5.project.conv.weight,0.0,0.866862,0,0
conv_4.model.5.project.conv.weight,0.1,0.8627375,0,0
conv_4.model.5.project.conv.weight,0.2,0.8657056,0,0
conv_4.model.5.project.conv.weight,0.30000000000000004,0.8343677,0,0
conv_4.model.5.project.conv.weight,0.4,0.7893073,0,0
conv_4.model.5.project.conv.weight,0.5,0.7777821,0,0
conv_4.model.5.project.conv.weight,0.6000000000000001,0.7356127,0,0
conv_4.model.5.project.conv.weight,0.7000000000000001,0.7093628,0,0
conv_4.model.5.project.conv.weight,0.8,0.2754115,0,0
conv_4.model.5.project.conv.weight,0.9,0.0973288,0,0
conv_4.model.6.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.6.conv.conv.weight,0.1,0.8653201,0,0
conv_4.model.6.conv.conv.weight,0.2,0.8313225,0,0
conv_4.model.6.conv.conv.weight,0.30000000000000004,0.8101993,0,0
conv_4.model.6.conv.conv.weight,0.4,0.8209536,0,0
conv_4.model.6.conv.conv.weight,0.5,0.8067301,0,0
conv_4.model.6.conv.conv.weight,0.6000000000000001,0.783988,0,0
conv_4.model.6.conv.conv.weight,0.7000000000000001,0.7670277,0,0
conv_4.model.6.conv.conv.weight,0.8,0.7174575,0,0
conv_4.model.6.conv.conv.weight,0.9,0.2184019,0,0
conv_4.model.6.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.6.conv_dw.conv.weight,0.1,0.8586902,0,0
conv_4.model.6.conv_dw.conv.weight,0.2,0.8563389,0,0
conv_4.model.6.conv_dw.conv.weight,0.30000000000000004,0.825001,0,0
conv_4.model.6.conv_dw.conv.weight,0.4,0.8179856,0,0
conv_4.model.6.conv_dw.conv.weight,0.5,0.7898084,0,0
conv_4.model.6.conv_dw.conv.weight,0.6000000000000001,0.743399,0,0
conv_4.model.6.conv_dw.conv.weight,0.7000000000000001,0.5562194,0,0
conv_4.model.6.conv_dw.conv.weight,0.8,0.0681109,0,0
conv_4.model.6.conv_dw.conv.weight,0.9,0.0003469,0,0
conv_4.model.6.project.conv.weight,0.0,0.866862,0,0
conv_4.model.6.project.conv.weight,0.1,0.8418456,0,0
conv_4.model.6.project.conv.weight,0.2,0.8109702,0,0
conv_4.model.6.project.conv.weight,0.30000000000000004,0.7896928,0,0
conv_4.model.6.project.conv.weight,0.4,0.7500675,0,0
conv_4.model.6.project.conv.weight,0.5,0.7558108,0,0
conv_4.model.6.project.conv.weight,0.6000000000000001,0.7491809,0,0
conv_4.model.6.project.conv.weight,0.7000000000000001,0.7243572,0,0
conv_4.model.6.project.conv.weight,0.8,0.6888949,0,0
conv_4.model.6.project.conv.weight,0.9,0.6740547,0,0
conv_4.model.7.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.7.conv.conv.weight,0.1,0.8596539,0,0
conv_4.model.7.conv.conv.weight,0.2,0.8483984,0,0
conv_4.model.7.conv.conv.weight,0.30000000000000004,0.8435802,0,0
conv_4.model.7.conv.conv.weight,0.4,0.8128975,0,0
conv_4.model.7.conv.conv.weight,0.5,0.033458,0,0
conv_4.model.7.conv.conv.weight,0.6000000000000001,0.0005396,0,0
conv_4.model.7.conv.conv.weight,0.7000000000000001,0.0004626,0,0
conv_4.model.7.conv.conv.weight,0.8,0.000424,0,0
conv_4.model.7.conv.conv.weight,0.9,0.000424,0,0
conv_4.model.7.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.7.conv_dw.conv.weight,0.1,0.8638168,0,0
conv_4.model.7.conv_dw.conv.weight,0.2,0.8588444,0,0
conv_4.model.7.conv_dw.conv.weight,0.30000000000000004,0.8549512,0,0
conv_4.model.7.conv_dw.conv.weight,0.4,0.8502101,0,0
conv_4.model.7.conv_dw.conv.weight,0.5,0.7931234,0,0
conv_4.model.7.conv_dw.conv.weight,0.6000000000000001,0.797826,0,0
conv_4.model.7.conv_dw.conv.weight,0.7000000000000001,0.7578152,0,0
conv_4.model.7.conv_dw.conv.weight,0.8,0.1001812,0,0
conv_4.model.7.conv_dw.conv.weight,0.9,0.002544,0,0
conv_4.model.7.project.conv.weight,0.0,0.866862,0,0
conv_4.model.7.project.conv.weight,0.1,0.8356011,0,0
conv_4.model.7.project.conv.weight,0.2,0.6502717,0,0
conv_4.model.7.project.conv.weight,0.30000000000000004,0.065721,0,0
conv_4.model.7.project.conv.weight,0.4,0.0062445,0,0
conv_4.model.7.project.conv.weight,0.5,0.0555834,0,0
conv_4.model.7.project.conv.weight,0.6000000000000001,0.2406815,0,0
conv_4.model.7.project.conv.weight,0.7000000000000001,0.4471726,0,0
conv_4.model.7.project.conv.weight,0.8,0.0768994,0,0
conv_4.model.7.project.conv.weight,0.9,0.333616,0,0
conv_4.model.8.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.8.conv.conv.weight,0.1,0.8653201,0,0
conv_4.model.8.conv.conv.weight,0.2,0.8647805,0,0
conv_4.model.8.conv.conv.weight,0.30000000000000004,0.8625448,0,0
conv_4.model.8.conv.conv.weight,0.4,0.8449678,0,0
conv_4.model.8.conv.conv.weight,0.5,0.8189107,0,0
conv_4.model.8.conv.conv.weight,0.6000000000000001,0.815403,0,0
conv_4.model.8.conv.conv.weight,0.7000000000000001,0.7841422,0,0
conv_4.model.8.conv.conv.weight,0.8,0.767683,0,0
conv_4.model.8.conv.conv.weight,0.9,0.7450565,0,0
conv_4.model.8.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.8.conv_dw.conv.weight,0.1,0.8634314,0,0
conv_4.model.8.conv_dw.conv.weight,0.2,0.8611572,0,0
conv_4.model.8.conv_dw.conv.weight,0.30000000000000004,0.8581891,0,0
conv_4.model.8.conv_dw.conv.weight,0.4,0.8548356,0,0
conv_4.model.8.conv_dw.conv.weight,0.5,0.842154,0,0
conv_4.model.8.conv_dw.conv.weight,0.6000000000000001,0.8066145,0,0
conv_4.model.8.conv_dw.conv.weight,0.7000000000000001,0.7947423,0,0
conv_4.model.8.conv_dw.conv.weight,0.8,0.7486798,0,0
conv_4.model.8.conv_dw.conv.weight,0.9,0.6938673,0,0
conv_4.model.8.project.conv.weight,0.0,0.866862,0,0
conv_4.model.8.project.conv.weight,0.1,0.8593455,0,0
conv_4.model.8.project.conv.weight,0.2,0.8472035,0,0
conv_4.model.8.project.conv.weight,0.30000000000000004,0.839687,0,0
conv_4.model.8.project.conv.weight,0.4,0.8197972,0,0
conv_4.model.8.project.conv.weight,0.5,0.7984427,0,0
conv_4.model.8.project.conv.weight,0.6000000000000001,0.7958602,0,0
conv_4.model.8.project.conv.weight,0.7000000000000001,0.7718074,0,0
conv_4.model.8.project.conv.weight,0.8,0.7237405,0,0
conv_4.model.8.project.conv.weight,0.9,0.7193848,0,0
conv_4.model.9.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.9.conv.conv.weight,0.1,0.8659754,0,0
conv_4.model.9.conv.conv.weight,0.2,0.8594226,0,0
conv_4.model.9.conv.conv.weight,0.30000000000000004,0.8504799,0,0
conv_4.model.9.conv.conv.weight,0.4,0.8519832,0,0
conv_4.model.9.conv.conv.weight,0.5,0.8436187,0,0
conv_4.model.9.conv.conv.weight,0.6000000000000001,0.8462784,0,0
conv_4.model.9.conv.conv.weight,0.7000000000000001,0.8261573,0,0
conv_4.model.9.conv.conv.weight,0.8,0.8350229,0,0
conv_4.model.9.conv.conv.weight,0.9,0.8224955,0,0
conv_4.model.9.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.9.conv_dw.conv.weight,0.1,0.8660525,0,0
conv_4.model.9.conv_dw.conv.weight,0.2,0.8607331,0,0
conv_4.model.9.conv_dw.conv.weight,0.30000000000000004,0.8557222,0,0
conv_4.model.9.conv_dw.conv.weight,0.4,0.8514435,0,0
conv_4.model.9.conv_dw.conv.weight,0.5,0.8460086,0,0
conv_4.model.9.conv_dw.conv.weight,0.6000000000000001,0.8398412,0,0
conv_4.model.9.conv_dw.conv.weight,0.7000000000000001,0.8158656,0,0
conv_4.model.9.conv_dw.conv.weight,0.8,0.8148634,0,0
conv_4.model.9.conv_dw.conv.weight,0.9,0.8044945,0,0
conv_4.model.9.project.conv.weight,0.0,0.866862,0,0
conv_4.model.9.project.conv.weight,0.1,0.866438,0,0
conv_4.model.9.project.conv.weight,0.2,0.8613884,0,0
conv_4.model.9.project.conv.weight,0.30000000000000004,0.8556065,0,0
conv_4.model.9.project.conv.weight,0.4,0.8440813,0,0
conv_4.model.9.project.conv.weight,0.5,0.8322862,0,0
conv_4.model.9.project.conv.weight,0.6000000000000001,0.8199129,0,0
conv_4.model.9.project.conv.weight,0.7000000000000001,0.7998689,0,0
conv_4.model.9.project.conv.weight,0.8,0.781521,0,0
conv_4.model.9.project.conv.weight,0.9,0.75265,0,0
conv_4.model.10.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.10.conv.conv.weight,0.1,0.8677871,0,0
conv_4.model.10.conv.conv.weight,0.2,0.8598851,0,0
conv_4.model.10.conv.conv.weight,0.30000000000000004,0.8600008,0,0
conv_4.model.10.conv.conv.weight,0.4,0.853949,0,0
conv_4.model.10.conv.conv.weight,0.5,0.852253,0,0
conv_4.model.10.conv.conv.weight,0.6000000000000001,0.8492079,0,0
conv_4.model.10.conv.conv.weight,0.7000000000000001,0.8403423,0,0
conv_4.model.10.conv.conv.weight,0.8,0.8371815,0,0
conv_4.model.10.conv.conv.weight,0.9,0.8328258,0,0
conv_4.model.10.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.10.conv_dw.conv.weight,0.1,0.8637012,0,0
conv_4.model.10.conv_dw.conv.weight,0.2,0.8636626,0,0
conv_4.model.10.conv_dw.conv.weight,0.30000000000000004,0.8599622,0,0
conv_4.model.10.conv_dw.conv.weight,0.4,0.8539876,0,0
conv_4.model.10.conv_dw.conv.weight,0.5,0.8260032,0,0
conv_4.model.10.conv_dw.conv.weight,0.6000000000000001,0.773966,0,0
conv_4.model.10.conv_dw.conv.weight,0.7000000000000001,0.7886906,0,0
conv_4.model.10.conv_dw.conv.weight,0.8,0.7822149,0,0
conv_4.model.10.conv_dw.conv.weight,0.9,0.7741202,0,0
conv_4.model.10.project.conv.weight,0.0,0.866862,0,0
conv_4.model.10.project.conv.weight,0.1,0.8667463,0,0
conv_4.model.10.project.conv.weight,0.2,0.8562233,0,0
conv_4.model.10.project.conv.weight,0.30000000000000004,0.8499403,0,0
conv_4.model.10.project.conv.weight,0.4,0.8390703,0,0
conv_4.model.10.project.conv.weight,0.5,0.8170605,0,0
conv_4.model.10.project.conv.weight,0.6000000000000001,0.7965154,0,0
conv_4.model.10.project.conv.weight,0.7000000000000001,0.7671434,0,0
conv_4.model.10.project.conv.weight,0.8,0.6847705,0,0
conv_4.model.10.project.conv.weight,0.9,0.6927495,0,0
conv_4.model.11.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.11.conv.conv.weight,0.1,0.8640096,0,0
conv_4.model.11.conv.conv.weight,0.2,0.8553752,0,0
conv_4.model.11.conv.conv.weight,0.30000000000000004,0.851405,0,0
conv_4.model.11.conv.conv.weight,0.4,0.8465097,0,0
conv_4.model.11.conv.conv.weight,0.5,0.8428092,0,0
conv_4.model.11.conv.conv.weight,0.6000000000000001,0.8457387,0,0
conv_4.model.11.conv.conv.weight,0.7000000000000001,0.8427707,0,0
conv_4.model.11.conv.conv.weight,0.8,0.8302818,0,0
conv_4.model.11.conv.conv.weight,0.9,0.825001,0,0
conv_4.model.11.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.11.conv_dw.conv.weight,0.1,0.866438,0,0
conv_4.model.11.conv_dw.conv.weight,0.2,0.8637012,0,0
conv_4.model.11.conv_dw.conv.weight,0.30000000000000004,0.8583433,0,0
conv_4.model.11.conv_dw.conv.weight,0.4,0.8536792,0,0
conv_4.model.11.conv_dw.conv.weight,0.5,0.8473577,0,0
conv_4.model.11.conv_dw.conv.weight,0.6000000000000001,0.8228424,0,0
conv_4.model.11.conv_dw.conv.weight,0.7000000000000001,0.7982115,0,0
conv_4.model.11.conv_dw.conv.weight,0.8,0.5901014,0,0
conv_4.model.11.conv_dw.conv.weight,0.9,0.5909879,0,0
conv_4.model.11.project.conv.weight,0.0,0.866862,0,0
conv_4.model.11.project.conv.weight,0.1,0.8620823,0,0
conv_4.model.11.project.conv.weight,0.2,0.8559149,0,0
conv_4.model.11.project.conv.weight,0.30000000000000004,0.8551825,0,0
conv_4.model.11.project.conv.weight,0.4,0.8486682,0,0
conv_4.model.11.project.conv.weight,0.5,0.8396099,0,0
conv_4.model.11.project.conv.weight,0.6000000000000001,0.8269668,0,0
conv_4.model.11.project.conv.weight,0.7000000000000001,0.8244999,0,0
conv_4.model.11.project.conv.weight,0.8,0.819566,0,0
conv_4.model.11.project.conv.weight,0.9,0.8071927,0,0
conv_4.model.12.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.12.conv.conv.weight,0.1,0.8679413,0,0
conv_4.model.12.conv.conv.weight,0.2,0.8717188,0,0
conv_4.model.12.conv.conv.weight,0.30000000000000004,0.8609259,0,0
conv_4.model.12.conv.conv.weight,0.4,0.8575724,0,0
conv_4.model.12.conv.conv.weight,0.5,0.8495162,0,0
conv_4.model.12.conv.conv.weight,0.6000000000000001,0.8457002,0,0
conv_4.model.12.conv.conv.weight,0.7000000000000001,0.8442354,0,0
conv_4.model.12.conv.conv.weight,0.8,0.8373742,0,0
conv_4.model.12.conv.conv.weight,0.9,0.8309371,0,0
conv_4.model.12.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.12.conv_dw.conv.weight,0.1,0.8658212,0,0
conv_4.model.12.conv_dw.conv.weight,0.2,0.8633157,0,0
conv_4.model.12.conv_dw.conv.weight,0.30000000000000004,0.8648576,0,0
conv_4.model.12.conv_dw.conv.weight,0.4,0.7571599,0,0
conv_4.model.12.conv_dw.conv.weight,0.5,0.7613229,0,0
conv_4.model.12.conv_dw.conv.weight,0.6000000000000001,0.7550013,0,0
conv_4.model.12.conv_dw.conv.weight,0.7000000000000001,0.7768955,0,0
conv_4.model.12.conv_dw.conv.weight,0.8,0.6881625,0,0
conv_4.model.12.conv_dw.conv.weight,0.9,0.1014917,0,0
conv_4.model.12.project.conv.weight,0.0,0.866862,0,0
conv_4.model.12.project.conv.weight,0.1,0.8649732,0,0
conv_4.model.12.project.conv.weight,0.2,0.8593069,0,0
conv_4.model.12.project.conv.weight,0.30000000000000004,0.8566087,0,0
conv_4.model.12.project.conv.weight,0.4,0.8507883,0,0
conv_4.model.12.project.conv.weight,0.5,0.8478202,0,0
conv_4.model.12.project.conv.weight,0.6000000000000001,0.8416914,0,0
conv_4.model.12.project.conv.weight,0.7000000000000001,0.8231508,0,0
conv_4.model.12.project.conv.weight,0.8,0.8011795,0,0
conv_4.model.12.project.conv.weight,0.9,0.7807887,0,0
conv_4.model.13.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.13.conv.conv.weight,0.1,0.8711406,0,0
conv_4.model.13.conv.conv.weight,0.2,0.8641637,0,0
conv_4.model.13.conv.conv.weight,0.30000000000000004,0.8596924,0,0
conv_4.model.13.conv.conv.weight,0.4,0.8584589,0,0
conv_4.model.13.conv.conv.weight,0.5,0.8539876,0,0
conv_4.model.13.conv.conv.weight,0.6000000000000001,0.8502486,0,0
conv_4.model.13.conv.conv.weight,0.7000000000000001,0.8474733,0,0
conv_4.model.13.conv.conv.weight,0.8,0.8383379,0,0
conv_4.model.13.conv.conv.weight,0.9,0.8255406,0,0
conv_4.model.13.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.13.conv_dw.conv.weight,0.1,0.8679798,0,0
conv_4.model.13.conv_dw.conv.weight,0.2,0.8658983,0,0
conv_4.model.13.conv_dw.conv.weight,0.30000000000000004,0.8646263,0,0
conv_4.model.13.conv_dw.conv.weight,0.4,0.8617353,0,0
conv_4.model.13.conv_dw.conv.weight,0.5,0.859384,0,0
conv_4.model.13.conv_dw.conv.weight,0.6000000000000001,0.8496704,0,0
conv_4.model.13.conv_dw.conv.weight,0.7000000000000001,0.8387234,0,0
conv_4.model.13.conv_dw.conv.weight,0.8,0.8298963,0,0
conv_4.model.13.conv_dw.conv.weight,0.9,0.8114713,0,0
conv_4.model.13.project.conv.weight,0.0,0.866862,0,0
conv_4.model.13.project.conv.weight,0.1,0.8607331,0,0
conv_4.model.13.project.conv.weight,0.2,0.8592299,0,0
conv_4.model.13.project.conv.weight,0.30000000000000004,0.857688,0,0
conv_4.model.13.project.conv.weight,0.4,0.8506341,0,0
conv_4.model.13.project.conv.weight,0.5,0.8464326,0,0
conv_4.model.13.project.conv.weight,0.6000000000000001,0.8368346,0,0
conv_4.model.13.project.conv.weight,0.7000000000000001,0.8282774,0,0
conv_4.model.13.project.conv.weight,0.8,0.8196431,0,0
conv_4.model.13.project.conv.weight,0.9,0.8056894,0,0
conv_4.model.14.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.14.conv.conv.weight,0.1,0.8639325,0,0
conv_4.model.14.conv.conv.weight,0.2,0.8636241,0,0
conv_4.model.14.conv.conv.weight,0.30000000000000004,0.8649347,0,0
conv_4.model.14.conv.conv.weight,0.4,0.8554909,0,0
conv_4.model.14.conv.conv.weight,0.5,0.8492079,0,0
conv_4.model.14.conv.conv.weight,0.6000000000000001,0.8353313,0,0
conv_4.model.14.conv.conv.weight,0.7000000000000001,0.8285087,0,0
conv_4.model.14.conv.conv.weight,0.8,0.824654,0,0
conv_4.model.14.conv.conv.weight,0.9,0.8125891,0,0
conv_4.model.14.conv_dw.conv.weight,0.0,0.866862,0,0
conv_4.model.14.conv_dw.conv.weight,0.1,0.8674016,0,0
conv_4.model.14.conv_dw.conv.weight,0.2,0.8647034,0,0
conv_4.model.14.conv_dw.conv.weight,0.30000000000000004,0.8497861,0,0
conv_4.model.14.conv_dw.conv.weight,0.4,0.8351,0,0
conv_4.model.14.conv_dw.conv.weight,0.5,0.8280846,0,0
conv_4.model.14.conv_dw.conv.weight,0.6000000000000001,0.8146321,0,0
conv_4.model.14.conv_dw.conv.weight,0.7000000000000001,0.8068458,0,0
conv_4.model.14.conv_dw.conv.weight,0.8,0.7901553,0,0
conv_4.model.14.conv_dw.conv.weight,0.9,0.7085148,0,0
conv_4.model.14.project.conv.weight,0.0,0.866862,0,0
conv_4.model.14.project.conv.weight,0.1,0.8661296,0,0
conv_4.model.14.project.conv.weight,0.2,0.868134,0,0
conv_4.model.14.project.conv.weight,0.30000000000000004,0.8628532,0,0
conv_4.model.14.project.conv.weight,0.4,0.8655129,0,0
conv_4.model.14.project.conv.weight,0.5,0.8607717,0,0
conv_4.model.14.project.conv.weight,0.6000000000000001,0.8541803,0,0
conv_4.model.14.project.conv.weight,0.7000000000000001,0.8493621,0,0
conv_4.model.14.project.conv.weight,0.8,0.8421154,0,0
conv_4.model.14.project.conv.weight,0.9,0.8201056,0,0
conv_4.model.15.conv.conv.weight,0.0,0.866862,0,0
conv_4.model.15.conv.conv.weight,0.1,0.8564545,0,0
conv_4.model.15.conv.conv.weight,0.2,0.8337124,0,0
conv_4.model.15.conv.conv.weight,0.30000000000000004,0.8280846,0,0
conv_4.model.15.conv.conv.weight,0.4,0.8237289,0,0
conv_4.model.15.conv.conv.weight,0.5,0.8098138,0,0
conv_4.model.15.conv.conv.weight,0.6000000000000001,0.8071541,0,0
