parameter,sparsity,top1,top5,loss
conv_4.model.1.conv_dw.conv.weight,0.4,0.4576779,0,0
conv_4.model.1.conv_dw.conv.weight,0.5,0.4222676,0,0
conv_4.model.1.conv_dw.conv.weight,0.6000000000000001,0.4277835,0,0
conv_4.model.1.conv_dw.conv.weight,0.7000000000000001,0.2796731,0,0
conv_4.model.1.conv_dw.conv.weight,0.8,0.2526387,0,0
conv_4.model.1.conv_dw.conv.weight,0.9,0.1469527,0,0
conv_4.model.1.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.1.project.conv.weight,0.1,0.7249574,0,0
conv_4.model.1.project.conv.weight,0.2,0.7289751,0,0
conv_4.model.1.project.conv.weight,0.30000000000000004,0.7227783,0,0
conv_4.model.1.project.conv.weight,0.4,0.7136534,0,0
conv_4.model.1.project.conv.weight,0.5,0.6951311,0,0
conv_4.model.1.project.conv.weight,0.6000000000000001,0.6606742,0,0
conv_4.model.1.project.conv.weight,0.7000000000000001,0.6580184,0,0
conv_4.model.1.project.conv.weight,0.8,0.4426966,0,0
conv_4.model.1.project.conv.weight,0.9,0.005652,0,0
conv_4.model.2.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.2.conv.conv.weight,0.1,0.7198502,0,0
conv_4.model.2.conv.conv.weight,0.2,0.7167858,0,0
conv_4.model.2.conv.conv.weight,0.30000000000000004,0.7144025,0,0
conv_4.model.2.conv.conv.weight,0.4,0.7235955,0,0
conv_4.model.2.conv.conv.weight,0.5,0.703507,0,0
conv_4.model.2.conv.conv.weight,0.6000000000000001,0.6994893,0,0
conv_4.model.2.conv.conv.weight,0.7000000000000001,0.0003405,0,0
conv_4.model.2.conv.conv.weight,0.8,0.0003405,0,0
conv_4.model.2.conv.conv.weight,0.9,6.81e-05,0,0
conv_4.model.2.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.2.conv_dw.conv.weight,0.1,0.7115424,0,0
conv_4.model.2.conv_dw.conv.weight,0.2,0.7083418,0,0
conv_4.model.2.conv_dw.conv.weight,0.30000000000000004,0.7009193,0,0
conv_4.model.2.conv_dw.conv.weight,0.4,0.6687096,0,0
conv_4.model.2.conv_dw.conv.weight,0.5,0.6793327,0,0
conv_4.model.2.conv_dw.conv.weight,0.6000000000000001,0.6847804,0,0
conv_4.model.2.conv_dw.conv.weight,0.7000000000000001,0.6875724,0,0
conv_4.model.2.conv_dw.conv.weight,0.8,0.0001362,0,0
conv_4.model.2.conv_dw.conv.weight,0.9,0.0001362,0,0
conv_4.model.2.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.2.project.conv.weight,0.1,0.7199183,0,0
conv_4.model.2.project.conv.weight,0.2,0.7183521,0,0
conv_4.model.2.project.conv.weight,0.30000000000000004,0.7399387,0,0
conv_4.model.2.project.conv.weight,0.4,0.7295199,0,0
conv_4.model.2.project.conv.weight,0.5,0.7300647,0,0
conv_4.model.2.project.conv.weight,0.6000000000000001,0.7018046,0,0
conv_4.model.2.project.conv.weight,0.7000000000000001,0.6243105,0,0
conv_4.model.2.project.conv.weight,0.8,0.3557371,0,0
conv_4.model.2.project.conv.weight,0.9,0.0002043,0,0
conv_4.model.3.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.3.conv.conv.weight,0.1,0.7201226,0,0
conv_4.model.3.conv.conv.weight,0.2,0.728158,0,0
conv_4.model.3.conv.conv.weight,0.30000000000000004,0.7120872,0,0
conv_4.model.3.conv.conv.weight,0.4,0.7066394,0,0
conv_4.model.3.conv.conv.weight,0.5,0.5641811,0,0
conv_4.model.3.conv.conv.weight,0.6000000000000001,0.5534219,0,0
conv_4.model.3.conv.conv.weight,0.7000000000000001,0.5660878,0,0
conv_4.model.3.conv.conv.weight,0.8,0.5319033,0,0
conv_4.model.3.conv.conv.weight,0.9,0.4834866,0,0
conv_4.model.3.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.3.conv_dw.conv.weight,0.1,0.7254341,0,0
conv_4.model.3.conv_dw.conv.weight,0.2,0.7225741,0,0
conv_4.model.3.conv_dw.conv.weight,0.30000000000000004,0.7129724,0,0
conv_4.model.3.conv_dw.conv.weight,0.4,0.7076609,0,0
conv_4.model.3.conv_dw.conv.weight,0.5,0.6904324,0,0
conv_4.model.3.conv_dw.conv.weight,0.6000000000000001,0.7033708,0,0
conv_4.model.3.conv_dw.conv.weight,0.7000000000000001,0.7077971,0,0
conv_4.model.3.conv_dw.conv.weight,0.8,0.6567926,0,0
conv_4.model.3.conv_dw.conv.weight,0.9,0.6482806,0,0
conv_4.model.3.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.3.project.conv.weight,0.1,0.7224379,0,0
conv_4.model.3.project.conv.weight,0.2,0.726047,0,0
conv_4.model.3.project.conv.weight,0.30000000000000004,0.7259789,0,0
conv_4.model.3.project.conv.weight,0.4,0.7026898,0,0
conv_4.model.3.project.conv.weight,0.5,0.685189,0,0
conv_4.model.3.project.conv.weight,0.6000000000000001,0.000681,0,0
conv_4.model.3.project.conv.weight,0.7000000000000001,0.0001362,0,0
conv_4.model.3.project.conv.weight,0.8,6.81e-05,0,0
conv_4.model.3.project.conv.weight,0.9,0.0107593,0,0
conv_4.model.4.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.4.conv.conv.weight,0.1,0.726047,0,0
conv_4.model.4.conv.conv.weight,0.2,0.7280218,0,0
conv_4.model.4.conv.conv.weight,0.30000000000000004,0.7229826,0,0
conv_4.model.4.conv.conv.weight,0.4,0.7181478,0,0
conv_4.model.4.conv.conv.weight,0.5,0.7048008,0,0
conv_4.model.4.conv.conv.weight,0.6000000000000001,0.7056861,0,0
conv_4.model.4.conv.conv.weight,0.7000000000000001,0.7034389,0,0
conv_4.model.4.conv.conv.weight,0.8,0.6796731,0,0
conv_4.model.4.conv.conv.weight,0.9,0.626762,0,0
conv_4.model.4.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.4.conv_dw.conv.weight,0.1,0.7217569,0,0
conv_4.model.4.conv_dw.conv.weight,0.2,0.7116105,0,0
conv_4.model.4.conv_dw.conv.weight,0.30000000000000004,0.7248212,0,0
conv_4.model.4.conv_dw.conv.weight,0.4,0.7236636,0,0
conv_4.model.4.conv_dw.conv.weight,0.5,0.7086823,0,0
conv_4.model.4.conv_dw.conv.weight,0.6000000000000001,0.7151515,0,0
conv_4.model.4.conv_dw.conv.weight,0.7000000000000001,0.6279877,0,0
conv_4.model.4.conv_dw.conv.weight,0.8,0.6081035,0,0
conv_4.model.4.conv_dw.conv.weight,0.9,0.5417092,0,0
conv_4.model.4.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.4.project.conv.weight,0.1,0.7150153,0,0
conv_4.model.4.project.conv.weight,0.2,0.7159006,0,0
conv_4.model.4.project.conv.weight,0.30000000000000004,0.7118148,0,0
conv_4.model.4.project.conv.weight,0.4,0.729588,0,0
conv_4.model.4.project.conv.weight,0.5,0.736602,0,0
conv_4.model.4.project.conv.weight,0.6000000000000001,0.7029622,0,0
conv_4.model.4.project.conv.weight,0.7000000000000001,0.6838951,0,0
conv_4.model.4.project.conv.weight,0.8,0.6484168,0,0
conv_4.model.4.project.conv.weight,0.9,0.5970718,0,0
conv_4.model.5.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.5.conv.conv.weight,0.1,0.7185564,0,0
conv_4.model.5.conv.conv.weight,0.2,0.7122234,0,0
conv_4.model.5.conv.conv.weight,0.30000000000000004,0.7156282,0,0
conv_4.model.5.conv.conv.weight,0.4,0.704256,0,0
conv_4.model.5.conv.conv.weight,0.5,0.6986721,0,0
conv_4.model.5.conv.conv.weight,0.6000000000000001,0.6853933,0,0
conv_4.model.5.conv.conv.weight,0.7000000000000001,0.659857,0,0
conv_4.model.5.conv.conv.weight,0.8,0.653524,0,0
conv_4.model.5.conv.conv.weight,0.9,0.6172966,0,0
conv_4.model.5.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.5.conv_dw.conv.weight,0.1,0.7099081,0,0
conv_4.model.5.conv_dw.conv.weight,0.2,0.7164454,0,0
conv_4.model.5.conv_dw.conv.weight,0.30000000000000004,0.7321076,0,0
conv_4.model.5.conv_dw.conv.weight,0.4,0.7235274,0,0
conv_4.model.5.conv_dw.conv.weight,0.5,0.7249574,0,0
conv_4.model.5.conv_dw.conv.weight,0.6000000000000001,0.7114743,0,0
conv_4.model.5.conv_dw.conv.weight,0.7000000000000001,0.6675519,0,0
conv_4.model.5.conv_dw.conv.weight,0.8,0.6850528,0,0
conv_4.model.5.conv_dw.conv.weight,0.9,0.6806946,0,0
conv_4.model.5.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.5.project.conv.weight,0.1,0.7225741,0,0
conv_4.model.5.project.conv.weight,0.2,0.7141301,0,0
conv_4.model.5.project.conv.weight,0.30000000000000004,0.7226422,0,0
conv_4.model.5.project.conv.weight,0.4,0.7050051,0,0
conv_4.model.5.project.conv.weight,0.5,0.704937,0,0
conv_4.model.5.project.conv.weight,0.6000000000000001,0.7144705,0,0
conv_4.model.5.project.conv.weight,0.7000000000000001,0.6979231,0,0
conv_4.model.5.project.conv.weight,0.8,0.6164794,0,0
conv_4.model.5.project.conv.weight,0.9,0.5506299,0,0
conv_4.model.6.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.6.conv.conv.weight,0.1,0.7194416,0,0
conv_4.model.6.conv.conv.weight,0.2,0.7202588,0,0
conv_4.model.6.conv.conv.weight,0.30000000000000004,0.7325843,0,0
conv_4.model.6.conv.conv.weight,0.4,0.7041879,0,0
conv_4.model.6.conv.conv.weight,0.5,0.6935649,0,0
conv_4.model.6.conv.conv.weight,0.6000000000000001,0.6994212,0,0
conv_4.model.6.conv.conv.weight,0.7000000000000001,0.6798774,0,0
conv_4.model.6.conv.conv.weight,0.8,0.6463739,0,0
conv_4.model.6.conv.conv.weight,0.9,0.6100783,0,0
conv_4.model.6.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.6.conv_dw.conv.weight,0.1,0.7188287,0,0
conv_4.model.6.conv_dw.conv.weight,0.2,0.6892748,0,0
conv_4.model.6.conv_dw.conv.weight,0.30000000000000004,0.6925434,0,0
conv_4.model.6.conv_dw.conv.weight,0.4,0.6832142,0,0
conv_4.model.6.conv_dw.conv.weight,0.5,0.6946544,0,0
conv_4.model.6.conv_dw.conv.weight,0.6000000000000001,0.6796731,0,0
conv_4.model.6.conv_dw.conv.weight,0.7000000000000001,0.6723868,0,0
conv_4.model.6.conv_dw.conv.weight,0.8,0.6546816,0,0
conv_4.model.6.conv_dw.conv.weight,0.9,0.0002724,0,0
conv_4.model.6.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.6.project.conv.weight,0.1,0.7235955,0,0
conv_4.model.6.project.conv.weight,0.2,0.7169901,0,0
conv_4.model.6.project.conv.weight,0.30000000000000004,0.6944501,0,0
conv_4.model.6.project.conv.weight,0.4,0.7067756,0,0
conv_4.model.6.project.conv.weight,0.5,0.6858018,0,0
conv_4.model.6.project.conv.weight,0.6000000000000001,0.6645557,0,0
conv_4.model.6.project.conv.weight,0.7000000000000001,0.6753149,0,0
conv_4.model.6.project.conv.weight,0.8,0.5055499,0,0
conv_4.model.6.project.conv.weight,0.9,0.0040858,0,0
conv_4.model.7.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.7.conv.conv.weight,0.1,0.7133129,0,0
conv_4.model.7.conv.conv.weight,0.2,0.7191692,0,0
conv_4.model.7.conv.conv.weight,0.30000000000000004,0.7174668,0,0
conv_4.model.7.conv.conv.weight,0.4,0.7066394,0,0
conv_4.model.7.conv.conv.weight,0.5,0.6940415,0,0
conv_4.model.7.conv.conv.weight,0.6000000000000001,0.6907729,0,0
conv_4.model.7.conv.conv.weight,0.7000000000000001,0.6855975,0,0
conv_4.model.7.conv.conv.weight,0.8,0.6840994,0,0
conv_4.model.7.conv.conv.weight,0.9,0.6088526,0,0
conv_4.model.7.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.7.conv_dw.conv.weight,0.1,0.7272727,0,0
conv_4.model.7.conv_dw.conv.weight,0.2,0.7221655,0,0
conv_4.model.7.conv_dw.conv.weight,0.30000000000000004,0.7348315,0,0
conv_4.model.7.conv_dw.conv.weight,0.4,0.7064351,0,0
conv_4.model.7.conv_dw.conv.weight,0.5,0.6968335,0,0
conv_4.model.7.conv_dw.conv.weight,0.6000000000000001,0.6715696,0,0
conv_4.model.7.conv_dw.conv.weight,0.7000000000000001,0.6156622,0,0
conv_4.model.7.conv_dw.conv.weight,0.8,0.0002043,0,0
conv_4.model.7.conv_dw.conv.weight,0.9,0.0578822,0,0
conv_4.model.7.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.7.project.conv.weight,0.1,0.7293837,0,0
conv_4.model.7.project.conv.weight,0.2,0.7135172,0,0
conv_4.model.7.project.conv.weight,0.30000000000000004,0.6975145,0,0
conv_4.model.7.project.conv.weight,0.4,0.7107252,0,0
conv_4.model.7.project.conv.weight,0.5,0.725366,0,0
conv_4.model.7.project.conv.weight,0.6000000000000001,0.6842356,0,0
conv_4.model.7.project.conv.weight,0.7000000000000001,0.6900238,0,0
conv_4.model.7.project.conv.weight,0.8,0.6691181,0,0
conv_4.model.7.project.conv.weight,0.9,0.0061968,0,0
conv_4.model.8.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.8.conv.conv.weight,0.1,0.7157644,0,0
conv_4.model.8.conv.conv.weight,0.2,0.7142663,0,0
conv_4.model.8.conv.conv.weight,0.30000000000000004,0.7034389,0,0
conv_4.model.8.conv.conv.weight,0.4,0.6989445,0,0
conv_4.model.8.conv.conv.weight,0.5,0.6951992,0,0
conv_4.model.8.conv.conv.weight,0.6000000000000001,0.6831461,0,0
conv_4.model.8.conv.conv.weight,0.7000000000000001,0.6696629,0,0
conv_4.model.8.conv.conv.weight,0.8,0.6429009,0,0
conv_4.model.8.conv.conv.weight,0.9,0.6499149,0,0
conv_4.model.8.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.8.conv_dw.conv.weight,0.1,0.711951,0,0
conv_4.model.8.conv_dw.conv.weight,0.2,0.7015322,0,0
conv_4.model.8.conv_dw.conv.weight,0.30000000000000004,0.6896834,0,0
conv_4.model.8.conv_dw.conv.weight,0.4,0.6702758,0,0
conv_4.model.8.conv_dw.conv.weight,0.5,0.6419476,0,0
conv_4.model.8.conv_dw.conv.weight,0.6000000000000001,0.6592441,0,0
conv_4.model.8.conv_dw.conv.weight,0.7000000000000001,0.6535921,0,0
conv_4.model.8.conv_dw.conv.weight,0.8,0.6258767,0,0
conv_4.model.8.conv_dw.conv.weight,0.9,0.6584951,0,0
conv_4.model.8.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.8.project.conv.weight,0.1,0.7073885,0,0
conv_4.model.8.project.conv.weight,0.2,0.7081376,0,0
conv_4.model.8.project.conv.weight,0.30000000000000004,0.6991488,0,0
conv_4.model.8.project.conv.weight,0.4,0.6815117,0,0
conv_4.model.8.project.conv.weight,0.5,0.6678243,0,0
conv_4.model.8.project.conv.weight,0.6000000000000001,0.7062989,0,0
conv_4.model.8.project.conv.weight,0.7000000000000001,0.7068437,0,0
conv_4.model.8.project.conv.weight,0.8,0.7058223,0,0
conv_4.model.8.project.conv.weight,0.9,0.6845761,0,0
conv_4.model.9.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.9.conv.conv.weight,0.1,0.7141301,0,0
conv_4.model.9.conv.conv.weight,0.2,0.7048689,0,0
conv_4.model.9.conv.conv.weight,0.30000000000000004,0.7146067,0,0
conv_4.model.9.conv.conv.weight,0.4,0.6988083,0,0
conv_4.model.9.conv.conv.weight,0.5,0.6969016,0,0
conv_4.model.9.conv.conv.weight,0.6000000000000001,0.6975145,0,0
conv_4.model.9.conv.conv.weight,0.7000000000000001,0.6816479,0,0
conv_4.model.9.conv.conv.weight,0.8,0.6872319,0,0
conv_4.model.9.conv.conv.weight,0.9,0.6798093,0,0
conv_4.model.9.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.9.conv_dw.conv.weight,0.1,0.7131767,0,0
conv_4.model.9.conv_dw.conv.weight,0.2,0.7060266,0,0
conv_4.model.9.conv_dw.conv.weight,0.30000000000000004,0.7101805,0,0
conv_4.model.9.conv_dw.conv.weight,0.4,0.703507,0,0
conv_4.model.9.conv_dw.conv.weight,0.5,0.676064,0,0
conv_4.model.9.conv_dw.conv.weight,0.6000000000000001,0.6479401,0,0
conv_4.model.9.conv_dw.conv.weight,0.7000000000000001,0.6656452,0,0
conv_4.model.9.conv_dw.conv.weight,0.8,0.654205,0,0
conv_4.model.9.conv_dw.conv.weight,0.9,0.6599932,0,0
conv_4.model.9.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.9.project.conv.weight,0.1,0.7201226,0,0
conv_4.model.9.project.conv.weight,0.2,0.7178754,0,0
conv_4.model.9.project.conv.weight,0.30000000000000004,0.7141982,0,0
conv_4.model.9.project.conv.weight,0.4,0.7149472,0,0
conv_4.model.9.project.conv.weight,0.5,0.7129043,0,0
conv_4.model.9.project.conv.weight,0.6000000000000001,0.7123596,0,0
conv_4.model.9.project.conv.weight,0.7000000000000001,0.7032346,0,0
conv_4.model.9.project.conv.weight,0.8,0.7053456,0,0
conv_4.model.9.project.conv.weight,0.9,0.6547497,0,0
conv_4.model.10.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.10.conv.conv.weight,0.1,0.714062,0,0
conv_4.model.10.conv.conv.weight,0.2,0.7156282,0,0
conv_4.model.10.conv.conv.weight,0.30000000000000004,0.719033,0,0
conv_4.model.10.conv.conv.weight,0.4,0.728839,0,0
conv_4.model.10.conv.conv.weight,0.5,0.721825,0,0
conv_4.model.10.conv.conv.weight,0.6000000000000001,0.7214164,0,0
conv_4.model.10.conv.conv.weight,0.7000000000000001,0.7142663,0,0
conv_4.model.10.conv.conv.weight,0.8,0.726047,0,0
conv_4.model.10.conv.conv.weight,0.9,0.7243446,0,0
conv_4.model.10.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.10.conv_dw.conv.weight,0.1,0.720395,0,0
conv_4.model.10.conv_dw.conv.weight,0.2,0.7340143,0,0
conv_4.model.10.conv_dw.conv.weight,0.30000000000000004,0.7362615,0,0
conv_4.model.10.conv_dw.conv.weight,0.4,0.7487232,0,0
conv_4.model.10.conv_dw.conv.weight,0.5,0.7515832,0,0
conv_4.model.10.conv_dw.conv.weight,0.6000000000000001,0.7406197,0,0
conv_4.model.10.conv_dw.conv.weight,0.7000000000000001,0.7403473,0,0
conv_4.model.10.conv_dw.conv.weight,0.8,0.7299285,0,0
conv_4.model.10.conv_dw.conv.weight,0.9,0.7185564,0,0
conv_4.model.10.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.10.project.conv.weight,0.1,0.7127681,0,0
conv_4.model.10.project.conv.weight,0.2,0.6991488,0,0
conv_4.model.10.project.conv.weight,0.30000000000000004,0.6911134,0,0
conv_4.model.10.project.conv.weight,0.4,0.6740892,0,0
conv_4.model.10.project.conv.weight,0.5,0.6705482,0,0
conv_4.model.10.project.conv.weight,0.6000000000000001,0.6405175,0,0
conv_4.model.10.project.conv.weight,0.7000000000000001,0.6049711,0,0
conv_4.model.10.project.conv.weight,0.8,0.5611168,0,0
conv_4.model.10.project.conv.weight,0.9,0.5383044,0,0
conv_4.model.11.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.11.conv.conv.weight,0.1,0.7148791,0,0
conv_4.model.11.conv.conv.weight,0.2,0.7141301,0,0
conv_4.model.11.conv.conv.weight,0.30000000000000004,0.7069118,0,0
conv_4.model.11.conv.conv.weight,0.4,0.7010555,0,0
conv_4.model.11.conv.conv.weight,0.5,0.7024174,0,0
conv_4.model.11.conv.conv.weight,0.6000000000000001,0.6975145,0,0
conv_4.model.11.conv.conv.weight,0.7000000000000001,0.7090909,0,0
conv_4.model.11.conv.conv.weight,0.8,0.6931563,0,0
conv_4.model.11.conv.conv.weight,0.9,0.6917943,0,0
conv_4.model.11.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.11.conv_dw.conv.weight,0.1,0.7146067,0,0
conv_4.model.11.conv_dw.conv.weight,0.2,0.7247531,0,0
conv_4.model.11.conv_dw.conv.weight,0.30000000000000004,0.7324481,0,0
conv_4.model.11.conv_dw.conv.weight,0.4,0.714811,0,0
conv_4.model.11.conv_dw.conv.weight,0.5,0.6380661,0,0
conv_4.model.11.conv_dw.conv.weight,0.6000000000000001,0.6938372,0,0
conv_4.model.11.conv_dw.conv.weight,0.7000000000000001,0.6872319,0,0
conv_4.model.11.conv_dw.conv.weight,0.8,0.6911815,0,0
conv_4.model.11.conv_dw.conv.weight,0.9,0.6900919,0,0
conv_4.model.11.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.11.project.conv.weight,0.1,0.708478,0,0
conv_4.model.11.project.conv.weight,0.2,0.7094314,0,0
conv_4.model.11.project.conv.weight,0.30000000000000004,0.6953354,0,0
conv_4.model.11.project.conv.weight,0.4,0.6961525,0,0
conv_4.model.11.project.conv.weight,0.5,0.6934968,0,0
conv_4.model.11.project.conv.weight,0.6000000000000001,0.6810351,0,0
conv_4.model.11.project.conv.weight,0.7000000000000001,0.676064,0,0
conv_4.model.11.project.conv.weight,0.8,0.6719101,0,0
conv_4.model.11.project.conv.weight,0.9,0.6801498,0,0
conv_4.model.12.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.12.conv.conv.weight,0.1,0.7263194,0,0
conv_4.model.12.conv.conv.weight,0.2,0.7286347,0,0
conv_4.model.12.conv.conv.weight,0.30000000000000004,0.7183521,0,0
conv_4.model.12.conv.conv.weight,0.4,0.7039837,0,0
conv_4.model.12.conv.conv.weight,0.5,0.7057542,0,0
conv_4.model.12.conv.conv.weight,0.6000000000000001,0.6959482,0,0
conv_4.model.12.conv.conv.weight,0.7000000000000001,0.6893429,0,0
conv_4.model.12.conv.conv.weight,0.8,0.6860742,0,0
conv_4.model.12.conv.conv.weight,0.9,0.6947225,0,0
conv_4.model.12.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.12.conv_dw.conv.weight,0.1,0.700034,0,0
conv_4.model.12.conv_dw.conv.weight,0.2,0.7135853,0,0
conv_4.model.12.conv_dw.conv.weight,0.30000000000000004,0.7184883,0,0
conv_4.model.12.conv_dw.conv.weight,0.4,0.6898876,0,0
conv_4.model.12.conv_dw.conv.weight,0.5,0.6970378,0,0
conv_4.model.12.conv_dw.conv.weight,0.6000000000000001,0.7136534,0,0
conv_4.model.12.conv_dw.conv.weight,0.7000000000000001,0.6945182,0,0
conv_4.model.12.conv_dw.conv.weight,0.8,0.658427,0,0
conv_4.model.12.conv_dw.conv.weight,0.9,0.6048349,0,0
conv_4.model.12.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.12.project.conv.weight,0.1,0.7233912,0,0
conv_4.model.12.project.conv.weight,0.2,0.7088185,0,0
conv_4.model.12.project.conv.weight,0.30000000000000004,0.6915901,0,0
conv_4.model.12.project.conv.weight,0.4,0.6855975,0,0
conv_4.model.12.project.conv.weight,0.5,0.6768812,0,0
conv_4.model.12.project.conv.weight,0.6000000000000001,0.6879128,0,0
conv_4.model.12.project.conv.weight,0.7000000000000001,0.6715696,0,0
conv_4.model.12.project.conv.weight,0.8,0.6677562,0,0
conv_4.model.12.project.conv.weight,0.9,0.6397685,0,0
conv_4.model.13.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.13.conv.conv.weight,0.1,0.7347634,0,0
conv_4.model.13.conv.conv.weight,0.2,0.7308138,0,0
conv_4.model.13.conv.conv.weight,0.30000000000000004,0.7404154,0,0
conv_4.model.13.conv.conv.weight,0.4,0.7389173,0,0
conv_4.model.13.conv.conv.weight,0.5,0.7391216,0,0
conv_4.model.13.conv.conv.weight,0.6000000000000001,0.738713,0,0
conv_4.model.13.conv.conv.weight,0.7000000000000001,0.7314947,0,0
conv_4.model.13.conv.conv.weight,0.8,0.7215526,0,0
conv_4.model.13.conv.conv.weight,0.9,0.7198502,0,0
conv_4.model.13.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.13.conv_dw.conv.weight,0.1,0.7313585,0,0
conv_4.model.13.conv_dw.conv.weight,0.2,0.7430031,0,0
conv_4.model.13.conv_dw.conv.weight,0.30000000000000004,0.7340824,0,0
conv_4.model.13.conv_dw.conv.weight,0.4,0.7334695,0,0
conv_4.model.13.conv_dw.conv.weight,0.5,0.7238679,0,0
conv_4.model.13.conv_dw.conv.weight,0.6000000000000001,0.714062,0,0
conv_4.model.13.conv_dw.conv.weight,0.7000000000000001,0.7304733,0,0
conv_4.model.13.conv_dw.conv.weight,0.8,0.740143,0,0
conv_4.model.13.conv_dw.conv.weight,0.9,0.7252979,0,0
conv_4.model.13.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.13.project.conv.weight,0.1,0.734491,0,0
conv_4.model.13.project.conv.weight,0.2,0.7282261,0,0
conv_4.model.13.project.conv.weight,0.30000000000000004,0.7396663,0,0
conv_4.model.13.project.conv.weight,0.4,0.7357848,0,0
conv_4.model.13.project.conv.weight,0.5,0.7302009,0,0
conv_4.model.13.project.conv.weight,0.6000000000000001,0.7364658,0,0
conv_4.model.13.project.conv.weight,0.7000000000000001,0.7107933,0,0
conv_4.model.13.project.conv.weight,0.8,0.7316309,0,0
conv_4.model.13.project.conv.weight,0.9,0.7136534,0,0
conv_4.model.14.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.14.conv.conv.weight,0.1,0.7248212,0,0
conv_4.model.14.conv.conv.weight,0.2,0.7127681,0,0
conv_4.model.14.conv.conv.weight,0.30000000000000004,0.7084099,0,0
conv_4.model.14.conv.conv.weight,0.4,0.7017365,0,0
conv_4.model.14.conv.conv.weight,0.5,0.6985359,0,0
conv_4.model.14.conv.conv.weight,0.6000000000000001,0.7033027,0,0
conv_4.model.14.conv.conv.weight,0.7000000000000001,0.6864147,0,0
conv_4.model.14.conv.conv.weight,0.8,0.6648281,0,0
conv_4.model.14.conv.conv.weight,0.9,0.6625128,0,0
conv_4.model.14.conv_dw.conv.weight,0.0,0.7229145,0,0
conv_4.model.14.conv_dw.conv.weight,0.1,0.7162411,0,0
conv_4.model.14.conv_dw.conv.weight,0.2,0.7180116,0,0
conv_4.model.14.conv_dw.conv.weight,0.30000000000000004,0.7168539,0,0
conv_4.model.14.conv_dw.conv.weight,0.4,0.7081376,0,0
conv_4.model.14.conv_dw.conv.weight,0.5,0.6953354,0,0
conv_4.model.14.conv_dw.conv.weight,0.6000000000000001,0.6847804,0,0
conv_4.model.14.conv_dw.conv.weight,0.7000000000000001,0.6537964,0,0
conv_4.model.14.conv_dw.conv.weight,0.8,0.6270344,0,0
conv_4.model.14.conv_dw.conv.weight,0.9,0.17746,0,0
conv_4.model.14.project.conv.weight,0.0,0.7229145,0,0
conv_4.model.14.project.conv.weight,0.1,0.7258427,0,0
conv_4.model.14.project.conv.weight,0.2,0.7298604,0,0
conv_4.model.14.project.conv.weight,0.30000000000000004,0.7170582,0,0
conv_4.model.14.project.conv.weight,0.4,0.7184202,0,0
conv_4.model.14.project.conv.weight,0.5,0.7250255,0,0
conv_4.model.14.project.conv.weight,0.6000000000000001,0.7259108,0,0
conv_4.model.14.project.conv.weight,0.7000000000000001,0.7275451,0,0
conv_4.model.14.project.conv.weight,0.8,0.7237998,0,0
conv_4.model.14.project.conv.weight,0.9,0.7173987,0,0
conv_4.model.15.conv.conv.weight,0.0,0.7229145,0,0
conv_4.model.15.conv.conv.weight,0.1,0.7248893,0,0
conv_4.model.15.conv.conv.weight,0.2,0.7058904,0,0
conv_4.model.15.conv.conv.weight,0.30000000000000004,0.7026217,0,0
